DATAFLOW,LAST UPDATE,freq,coicop18,statinfo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2003,198.25,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2004,210.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2005,204.57,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2006,186.74,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2007,157.45,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2008,134.37,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2009,135.94,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2010,134.24,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2011,129.32,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2012,136.90,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2013,139.94,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2014,144.19,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2015,142.50,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2016,156.66,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2017,128.81,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2018,126.11,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2019,121.47,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2020,118.25,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2021,122.11,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2022,119.17,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2023,128.99,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2024,125.28,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2025,131.94,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Poland,2026,138.59,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2001,114.46,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2002,110.21,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2003,113.60,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2004,113.69,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2005,117.19,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2006,116.66,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2007,117.53,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2008,118.04,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2009,151.81,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2010,162.85,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2011,161.19,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2012,170.09,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2013,127.59,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2014,131.45,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2015,108.62,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2016,96.73,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2017,108.34,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2018,111.23,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2019,109.99,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2020,111.80,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2021,118.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2022,115.32,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2023,104.46,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2024,104.41,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2025,108.03,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Portugal,2026,118.21,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2001,221.29,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2002,241.56,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2003,255.72,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2004,250.91,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2005,242.99,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2006,239.19,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2007,253.77,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2008,248.40,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2009,240.59,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2010,173.93,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2011,178.46,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2012,145.21,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2013,149.83,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2014,143.63,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2015,137.49,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2016,134.04,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2017,134.47,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2018,109.97,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2019,127.66,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2020,113.09,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2021,93.19,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2022,93.52,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2023,138.85,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2024,124.83,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2025,117.04,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Romania,2026,106.98,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2006,151.28,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2007,173.88,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2008,161.05,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2009,165.58,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2010,170.68,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2011,175.03,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2012,209.62,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2013,203.94,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2014,220.18,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2015,217.74,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2016,212.68,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2017,174.17,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2018,174.14,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2019,177.05,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2020,175.58,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2021,179.92,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2022,223.47,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2023,220.06,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2024,237.16,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2025,263.49,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Serbia,2026,580.69,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2001,190.87,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2002,183.98,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2003,174.82,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2004,170.70,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2005,182.35,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2006,179.96,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2007,172.07,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2008,170.07,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2009,167.46,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2010,173.11,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2011,173.74,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2012,175.20,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2013,159.31,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2014,160.02,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2015,162.81,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2016,161.80,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2017,154.52,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2018,154.89,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2019,154.66,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2020,155.59,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2021,163.07,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2022,157.12,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2023,132.91,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2024,141.29,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2025,149.29,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Sweden,2026,194.34,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2001,139.10,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2002,143.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2003,132.60,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2004,122.10,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2005,121.30,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2006,122.64,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2007,117.32,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2008,82.49,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2009,80.82,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2010,77.47,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2011,88.95,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2012,88.35,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2013,90.92,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2014,88.30,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2015,91.28,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2016,89.93,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2017,82.13,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2018,79.65,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2019,79.22,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2020,79.38,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2021,77.21,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2022,77.10,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2023,107.24,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2024,101.69,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2025,93.78,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovenia,2026,95.47,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2001,186.14,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2002,203.77,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2003,204.16,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2004,225.70,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2005,241.64,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2006,265.92,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2007,269.06,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2008,250.17,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2009,254.58,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2010,238.54,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2011,230.28,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2012,252.31,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2013,239.97,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2014,242.52,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2015,231.12,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2016,220.21,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2017,242.98,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2018,214.78,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2019,227.40,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2020,202.61,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2021,202.66,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2022,215.37,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2023,199.42,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2024,201.98,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2025,200.12,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Slovakia,2026,177.52,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2001,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2002,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2003,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2004,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2005,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2006,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2007,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2008,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2009,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2010,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2011,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2012,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2013,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2014,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2015,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Türkiye,2016,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2001,49.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2002,49.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2003,46.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2004,44.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2005,48.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2006,50.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2007,58.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2008,54.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2009,66.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2010,67.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2011,64.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2012,74.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2013,70.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2014,70.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2015,68.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,United Kingdom,2016,62.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Kosovo*,2017,65.60,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Kosovo*,2018,63.80,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Kosovo*,2019,64.08,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Kosovo*,2020,61.70,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices,Item weights,Kosovo*,2021,60.80,,
