"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,5.198065,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,2.792038,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.324912,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,0.996176,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,1.692325,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,2.595809,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,-1.582381,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,6.639928,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,6.164023,"B","Break"
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,3.116848,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,0.616479,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-2.567744,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,5.333337,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,20.740249,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-3.184872,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,4.920208,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,4.619507,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,2.25195,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,18.021045,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,8.037508,,
"IRL","Ireland","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2022","2022","PC","Percentage","0","Units",,,0.782022,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,1.730838,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,0.544637,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,-0.812323,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,3.416442,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,2.717413,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,4.145567,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,1.875648,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,-1.274091,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,5.180994,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,2.491069,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,-0.570645,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-0.660058,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-1.361129,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-1.014583,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,0.646286,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.721895,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,2.660881,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,0.058268,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,4.306505,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,2.228613,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-1.082616,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,1.404358,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,3.670887,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,1.216824,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,2.97513,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,0.894325,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,-0.380819,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-0.659237,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.771296,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,2.515022,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-0.423903,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.774751,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,1.560895,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,0.144203,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,0.614375,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,1.69417,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.726637,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,3.189956,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,7.296681,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,2.2307,,
"ISR","Israel","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2022","2022","PC","Percentage","0","Units",,,-0.853447,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,8.236415,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,6.075188,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-1.852686,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,15.558086,"B","Break"
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,0.380857,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.673386,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,3.457951,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,0.691327,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,4.910935,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,5.766678,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,5.688891,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,3.609887,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,6.005208,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,6.458897,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,4.251266,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,2.483888,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,2.641948,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-3.008448,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.281293,"B","Break"
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,2.642952,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-1.280601,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.780624,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-1.165264,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,1.600599,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-2.260166,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.055024,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,4.052637,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,4.173472,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,0.427947,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,3.840444,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","2022","2022","PC","Percentage","0","Units",,,2.383275,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,5.449979,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,9.232707,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,12.74923,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,-4.934072,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,-8.077132,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,6.043422,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,5.627256,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,3.680791,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,4.968011,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,2.888851,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,1.747954,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,2.806121,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,-4.039758,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,-1.031029,,
"PRT","Portugal","T_GDPHRS_V","GDP per hour worked, constant prices","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,3.865855,,
